timestamp,vel
1326.425762,0
1326.426752,0
1326.427743,0
1326.428733,0
1326.429724,0
1326.430714,0
1326.431705,0
1326.432735,0
1326.433773,0
1326.434811,0
1326.435848,0
1326.436886,0
1326.437924,0
1326.438962,0
1326.44,0
1326.441038,0
1326.442076,0
1326.443082,0
1326.444058,0
1326.445033,0
1326.446009,0
1326.446984,0
1326.44796,0
1326.448935,0
1326.449911,0
1326.450886,0
1326.451862,0
1326.452841,0
1326.45384,0
1326.454839,0
1326.455837,0
1326.456836,0
1326.457835,0
1326.458834,0
1326.459832,0
1326.460831,0
1326.46183,0
1326.462829,0
1326.463838,0
1326.464849,0
1326.465861,0
1326.466872,0
1326.467884,0
1326.468895,0
1326.469906,0
1326.470918,0
1326.471929,0
1326.472941,0
1326.473963,0
1326.474996,0
1326.476029,0
1326.477062,0
1326.478096,0
1326.479129,0
1326.480162,0
1326.481195,0
1326.482228,0
1326.483261,0
1326.48428,0
1326.485228,0
1326.486177,0
1326.487125,0
1326.488074,0
1326.489022,0
1326.48997,0
1326.490919,0
1326.491867,0
1326.492815,0
1326.493764,0
1326.4948,0
1326.495853,0
1326.496907,0
1326.49796,0
1326.499014,0
1326.500067,0
1326.50112,0
1326.502174,0
1326.503227,0
1326.504281,0
1326.505287,0
1326.506246,0
1326.507205,0
1326.508164,0
1326.509123,0
1326.510082,0
1326.51104,0
1326.511999,0
1326.512958,0
1326.513917,0
1326.514886,0
1326.515902,0
1326.516919,0
1326.517936,0
1326.518953,0
1326.51997,0
1326.520986,0
1326.522003,0
1326.52302,0
1326.524037,0
1326.525053,0
1326.526053,0
1326.527048,0
1326.528044,0
1326.52904,0
1326.530035,0
1326.531031,0
1326.532026,0
1326.533022,0
1326.534018,0
1326.535013,0
1326.536002,0
1326.536984,0
1326.537966,0
1326.538948,0
1326.53993,0
1326.540912,0
1326.541894,0
1326.542876,0
1326.543858,0
1326.54484,0
1326.545829,0
1326.546853,0
1326.547876,0
1326.5489,0
1326.549923,0
1326.550946,0
1326.55197,0
1326.552993,0
1326.554017,0
1326.55504,0
1326.556063,0
1326.557067,0
1326.558067,0
1326.559066,0
1326.560066,0
1326.561066,0
1326.562065,0
1326.563065,0
1326.564064,0
1326.565064,0
1326.566064,0
1326.567066,0
1326.56807,0
1326.569075,0
1326.57008,0
1326.571084,0
1326.572089,0
1326.573094,0
1326.574098,0
1326.575103,0
1326.576108,0
1326.577106,0
1326.578071,0
1326.579036,0
1326.580002,0
1326.580967,0
1326.581932,0
1326.582897,0
1326.583863,0
1326.584828,0
1326.585793,0
1326.586758,0
1326.587775,0
1326.588802,0
1326.589829,0
1326.590857,0
1326.591884,0
1326.592911,0
1326.593938,0
1326.594965,0
1326.595992,0
1326.597019,0
1326.598045,0
1326.599068,0
1326.600092,0
1326.601115,0
1326.602139,0
1326.603163,0
1326.604186,0
1326.60521,0
1326.606233,0
1326.607257,0
1326.608267,0
1326.609211,0
1326.610155,0
1326.611099,0
1326.612043,0
1326.612987,0
1326.613931,0
1326.614875,0
1326.615819,0
1326.616763,0
1326.617707,0
1326.618722,0
1326.619751,0
1326.620781,0
1326.62181,0
1326.622839,0
1326.623869,0
1326.624898,0
1326.625928,0
1326.626957,0
1326.627986,0
1326.629006,0
1326.630015,0
1326.631024,0
1326.632033,0
1326.633042,0
1326.634051,0
1326.63506,0
1326.63607,0
1326.637079,0
1326.638088,0
1326.639089,0
1326.640053,0
1326.641017,0
1326.641981,0
1326.642944,0
1326.643908,0
1326.644872,0
1326.645835,0
1326.646799,0
1326.647763,0
1326.648727,0
1326.649767,0
1326.650824,0
1326.65188,0
1326.652936,0
1326.653992,0
1326.655049,0
1326.656105,0
1326.657161,0
1326.658217,0
1326.659274,0
1326.66028,0
1326.661236,0
1326.662192,0
1326.663148,0
1326.664104,0
1326.665061,0
1326.666017,0
1326.666973,0
1326.667929,0
1326.668885,0
1326.669847,0
1326.670834,0
1326.671821,0
1326.672808,0
1326.673796,0
1326.674783,0
1326.67577,170.45452880859375
1326.676757,170.454559326171875
1326.677744,170.454559326171875
1326.678732,170.454498291015625
1326.679719,340.90911865234375
1326.680751,511.36358642578125
1326.681793,340.90899658203125
1326.682834,511.36370849609375
1326.683876,511.363494873046875
1326.684917,511.36370849609375
1326.685959,511.363494873046875
1326.687,511.36395263671875
1326.688041,681.8179931640625
1326.689083,511.363494873046875
1326.690124,681.8184814453125
1326.691128,681.8179931640625
1326.692094,681.8184814453125
1326.69306,681.8179931640625
1326.694027,681.8179931640625
1326.694993,852.27294921875
1326.695959,681.8179931640625
1326.696925,852.27294921875
1326.697891,852.27197265625
1326.698857,681.81890869140625
1326.699824,852.27197265625
1326.700797,852.27294921875
1326.701805,852.27294921875
1326.702814,681.8170166015625
1326.703823,852.27392578125
1326.704831,681.8179931640625
1326.70584,852.27197265625
1326.706848,852.27392578125
1326.707857,681.8179931640625
1326.708866,852.27197265625
1326.709874,852.27197265625
1326.710883,681.81988525390625
1326.711897,1022.72601318359375
1326.712912,681.8179931640625
1326.713927,852.27392578125
1326.714942,1022.72601318359375
1326.715956,852.27392578125
1326.716971,852.27197265625
1326.717986,852.27197265625
1326.719001,1022.7279052734375
1326.720016,852.27197265625
1326.721031,852.27392578125
1326.722026,852.27392578125
1326.723001,852.27197265625
1326.723976,852.27197265625
1326.724951,681.8160400390625
1326.725926,852.27581787109375
1326.726901,852.27197265625
1326.727875,852.27197265625
1326.72885,852.27197265625
1326.729825,852.27197265625
1326.7308,852.27581787109375
1326.731779,852.27197265625
1326.732778,852.27197265625
1326.733777,852.27197265625
1326.734777,852.27197265625
1326.735776,852.27197265625
1326.736775,1022.7279052734375
1326.737775,852.27197265625
1326.738774,852.27581787109375
1326.739773,852.27197265625
1326.740772,852.27197265625
1326.741772,852.27197265625
1326.742788,852.27197265625
1326.743807,852.27581787109375
1326.744826,852.27197265625
1326.745846,852.27197265625
1326.746865,852.27197265625
1326.747884,681.81988525390625
1326.748903,852.27197265625
1326.749923,852.27197265625
1326.750942,852.27197265625
1326.751961,852.27197265625
1326.752964,852.27581787109375
1326.753951,1022.72412109375
1326.754938,852.27581787109375
1326.755925,852.27197265625
1326.756912,852.27197265625
1326.757899,852.27197265625
1326.758886,852.27581787109375
1326.759873,852.27197265625
1326.76086,852.27197265625
1326.761847,852.27197265625
1326.762833,852.27197265625
1326.763811,852.27197265625
1326.76479,852.27197265625
1326.765768,1022.7279052734375
1326.766746,852.27197265625
1326.767725,852.27197265625
1326.768703,852.27197265625
1326.769681,852.27197265625
1326.77066,852.27960205078125
1326.771638,852.27197265625
1326.772616,1022.7279052734375
1326.773668,852.27197265625
1326.774734,852.27197265625
1326.775801,1022.7279052734375
1326.776867,852.27197265625
1326.777934,852.27197265625
1326.779,1022.7279052734375
1326.780067,852.27197265625
1326.781133,852.27197265625
1326.7822,1022.7279052734375
1326.783266,852.27197265625
1326.784279,852.27197265625
1326.785238,1022.7279052734375
1326.786198,852.27197265625
1326.787158,1022.7279052734375
1326.788117,852.27197265625
1326.789077,1022.7279052734375
1326.790036,852.27197265625
1326.790996,1022.7279052734375
1326.791955,852.27197265625
1326.792915,1022.7279052734375
1326.793879,852.27197265625
1326.794864,1022.7279052734375
1326.79585,1022.7279052734375
1326.796836,852.27197265625
1326.797821,1022.7279052734375
1326.798807,852.27197265625
1326.799793,1022.7279052734375
1326.800778,1022.7279052734375
1326.801764,852.27197265625
1326.80275,1022.7279052734375
1326.803735,852.27197265625
1326.804766,1022.7279052734375
1326.805807,1022.7279052734375
1326.806847,852.27197265625
1326.807887,1022.7279052734375
1326.808927,1022.7279052734375
1326.809968,1022.72027587890625
1326.811008,1022.7279052734375
1326.812048,852.27197265625
1326.813089,1022.7279052734375
1326.814129,1022.7279052734375
1326.815135,1022.7279052734375
1326.816108,1022.7279052734375
1326.817081,852.27197265625
1326.818054,1022.7279052734375
1326.819027,1022.7279052734375
1326.82,1022.7279052734375
1326.820973,1022.7279052734375
1326.821946,852.27197265625
1326.822919,1022.7279052734375
1326.823892,1022.7279052734375
1326.824867,1022.7279052734375
1326.825857,1022.7279052734375
1326.826848,852.27197265625
1326.827838,1022.72027587890625
1326.828828,1022.73553466796875
1326.829818,1022.72027587890625
1326.830808,1022.73553466796875
1326.831798,1022.72027587890625
1326.832788,1022.73553466796875
1326.833778,1022.72027587890625
1326.834768,1022.72027587890625
1326.835783,1022.73553466796875
1326.836802,852.26434326171875
1326.837822,1022.73553466796875
1326.838841,1022.72027587890625
1326.839861,1022.73553466796875
1326.84088,1022.72027587890625
1326.8419,1022.73553466796875
1326.842919,1022.72027587890625
1326.843939,1022.73553466796875
1326.844958,1022.72027587890625
1326.845962,1022.73553466796875
1326.846951,1022.72027587890625
1326.84794,1022.72027587890625
1326.848928,1022.73553466796875
1326.849917,1022.72027587890625
1326.850905,1022.73553466796875
1326.851894,1022.72027587890625
1326.852882,1022.73553466796875
1326.853871,1022.72027587890625
1326.85486,1022.73553466796875
1326.855848,1022.72027587890625
1326.856836,1022.73553466796875
1326.857824,1022.72027587890625
1326.858811,1022.72027587890625
1326.859799,1022.73553466796875
1326.860787,1022.72027587890625
1326.861775,1193.1915283203125
1326.862763,1022.72027587890625
1326.86375,1022.73553466796875
1326.864738,1022.72027587890625
1326.865726,1022.73553466796875
1326.866748,1022.72027587890625
1326.867777,1022.72027587890625
1326.868806,1022.73553466796875
1326.869835,1022.72027587890625
1326.870864,1022.73553466796875
1326.871892,1022.72027587890625
1326.872921,1022.73553466796875
1326.87395,1193.17626953125
1326.874979,1022.73553466796875
1326.876008,1022.72027587890625
1326.877014,1022.72027587890625
1326.877997,1022.73553466796875
1326.878981,1022.72027587890625
1326.879964,1022.73553466796875
1326.880948,1193.17626953125
1326.881931,1022.73553466796875
1326.882915,1022.72027587890625
1326.883898,1022.73553466796875
1326.884881,1022.72027587890625
1326.885865,1022.72027587890625
1326.886849,1193.1915283203125
1326.887835,1022.72027587890625
1326.888821,1022.73553466796875
1326.889808,1022.72027587890625
1326.890794,1022.73553466796875
1326.89178,1022.72027587890625
1326.892767,1022.73553466796875
1326.893753,1193.17626953125
1326.894739,1022.72027587890625
1326.895726,1022.73553466796875
1326.896712,1022.72027587890625
1326.897737,1022.73553466796875
1326.898771,1193.17626953125
1326.899804,1022.73553466796875
1326.900837,1022.72027587890625
1326.90187,1022.72027587890625
1326.902904,1193.1915283203125
1326.903937,1022.72027587890625
1326.90497,1022.73553466796875
1326.906003,1022.72027587890625
1326.907037,1193.1915283203125
1326.908063,1022.72027587890625
1326.909082,1022.72027587890625
1326.9101,1022.73553466796875
1326.911119,1022.72027587890625
1326.912138,1193.1915283203125
1326.913157,1022.72027587890625
1326.914176,1022.73553466796875
1326.915195,1022.72027587890625
1326.916214,1193.17626953125
1326.917233,1022.73553466796875
1326.918239,1022.72027587890625
1326.919184,1193.1915283203125
1326.920128,1022.72027587890625
1326.921073,1022.73553466796875
1326.922018,1022.72027587890625
1326.922963,1022.73553466796875
1326.923907,1193.17626953125
1326.924852,1022.72027587890625
1326.925797,1022.73553466796875
1326.926741,1022.72027587890625
1326.927686,1193.1915283203125
1326.928703,1022.72027587890625
1326.929733,1022.73553466796875
1326.930764,1022.72027587890625
1326.931794,1193.17626953125
1326.932825,1022.73553466796875
1326.933856,1022.72027587890625
1326.934886,1022.73553466796875
1326.935917,1193.17626953125
1326.936948,1022.73553466796875
1326.937978,1022.72027587890625
1326.938988,1022.72027587890625
1326.939978,1193.1915283203125
1326.940968,1022.72027587890625
1326.941957,1022.73553466796875
1326.942947,1022.72027587890625
1326.943937,1193.1915283203125
1326.944927,1022.72027587890625
1326.945916,1022.72027587890625
1326.946906,1022.73553466796875
1326.947896,1193.17626953125
1326.948884,1022.73553466796875
1326.949866,1022.72027587890625
1326.950848,1193.17626953125
1326.951831,1022.73553466796875
1326.952813,1022.73553466796875
1326.953795,1193.17626953125
1326.954777,1022.73553466796875
1326.955759,1022.70501708984375
1326.956741,1193.206787109375
1326.957723,1022.70501708984375
1326.958706,1022.73553466796875
1326.959735,1193.17626953125
1326.960773,1022.73553466796875
1326.961811,1022.73553466796875
1326.96285,1193.17626953125
1326.963888,1022.73553466796875
1326.964927,1022.70501708984375
1326.965965,1022.73553466796875
1326.967003,1193.17626953125
1326.968042,1022.73553466796875
1326.96908,1022.73553466796875
1326.970089,1193.17626953125
1326.971069,1022.73553466796875
1326.972048,1022.70501708984375
1326.973028,1022.73553466796875
1326.974007,1193.17626953125
1326.974987,1022.73553466796875
1326.975966,1022.73553466796875
1326.976946,1193.17626953125
1326.977925,1022.73553466796875
1326.978905,1022.70501708984375
1326.979887,1193.17626953125
1326.980881,1022.73553466796875
1326.981876,1193.17626953125
1326.98287,1022.73553466796875
1326.983864,1022.73553466796875
1326.984858,1022.73553466796875
1326.985853,1193.17626953125
1326.986847,1022.70501708984375
1326.987841,1193.206787109375
1326.988836,1022.70501708984375
1326.98983,1022.73553466796875
1326.99085,1193.17626953125
1326.991875,1022.73553466796875
1326.992901,1022.73553466796875
1326.993926,1193.17626953125
1326.994951,1022.73553466796875
1326.995977,1022.70501708984375
1326.997002,1193.206787109375
1326.998027,1022.70501708984375
1326.999053,1193.17626953125
1327.000078,1022.73553466796875
1327.001078,1022.73553466796875
1327.002053,1022.73553466796875
1327.003027,1193.17626953125
1327.004002,1022.73553466796875
1327.004976,1022.70501708984375
1327.005951,1193.17626953125
1327.006925,1022.73553466796875
1327.0079,1022.73553466796875
1327.008875,1193.17626953125
1327.009849,1022.73553466796875
1327.010827,1022.73553466796875
1327.011822,1193.17626953125
1327.012818,1022.70501708984375
1327.013813,1022.73553466796875
1327.014808,1022.73553466796875
1327.015804,1193.17626953125
1327.016799,1022.73553466796875
1327.017794,1193.17626953125
1327.01879,1022.73553466796875
1327.019785,1022.70501708984375
1327.02078,1022.73553466796875
1327.021797,1193.17626953125
1327.022817,1022.73553466796875
1327.023838,1022.73553466796875
1327.024859,1193.17626953125
1327.025879,1022.73553466796875
1327.0269,1022.70501708984375
1327.02792,1022.73553466796875
1327.028941,1193.17626953125
1327.029962,1022.73553466796875
1327.030982,1022.73553466796875
1327.03199,1193.17626953125
1327.032985,1022.73553466796875
1327.03398,1022.70501708984375
1327.034975,1193.206787109375
1327.03597,1022.70501708984375
1327.036965,1193.206787109375
1327.03796,1022.70501708984375
1327.038955,1022.73553466796875
1327.03995,1022.73553466796875
1327.040945,1193.17626953125
1327.041945,1022.73553466796875
1327.042972,1022.70501708984375
1327.043999,1193.206787109375
1327.045026,1022.70501708984375
1327.046053,1022.73553466796875
1327.04708,1193.17626953125
1327.048107,1022.73553466796875
1327.049134,1193.17626953125
1327.050161,1022.73553466796875
1327.051188,1022.73553466796875
1327.052214,1022.70501708984375
1327.053201,1193.17626953125
1327.05418,1022.73553466796875
1327.055159,1022.73553466796875
1327.056138,1193.17626953125
1327.057117,1022.73553466796875
1327.058096,1022.73553466796875
1327.059075,1022.70501708984375
1327.060054,1193.17626953125
1327.061033,1022.73553466796875
1327.062012,1022.73553466796875
1327.062991,1193.17626953125
1327.063972,1022.73553466796875
1327.064953,1022.73553466796875
1327.065934,1193.17626953125
1327.066915,1022.70501708984375
1327.067896,1193.206787109375
1327.068877,1022.70501708984375
1327.069858,1022.73553466796875
1327.070839,1022.73553466796875
1327.07182,1193.17626953125
1327.072808,1022.73553466796875
1327.073826,1022.70501708984375
1327.074845,1193.206787109375
1327.075863,1022.70501708984375
1327.076882,1022.73553466796875
1327.077901,1193.17626953125
1327.078919,1022.73553466796875
1327.079938,1193.17626953125
1327.080957,1022.73553466796875
1327.081975,1022.73553466796875
1327.082994,1022.70501708984375
1327.083998,1193.206787109375
1327.084999,1022.70501708984375
1327.086,1022.73553466796875
1327.087001,1193.17626953125
1327.088002,1022.73553466796875
1327.089003,1022.73553466796875
1327.090004,1193.17626953125
1327.091005,1022.73553466796875
1327.092006,1022.70501708984375
1327.093007,1193.17626953125
1327.094005,1022.73553466796875
1327.095,1022.73553466796875
1327.095995,1193.17626953125
1327.09699,1022.73553466796875
1327.097985,1022.73553466796875
1327.09898,1193.17626953125
1327.099975,1022.70501708984375
1327.10097,1022.73553466796875
1327.101965,1193.17626953125
1327.10296,1022.73553466796875
1327.103951,1022.73553466796875
1327.104927,1193.17626953125
1327.105903,1022.73553466796875
1327.106879,1022.70501708984375
1327.107855,1193.206787109375
1327.108831,1022.70501708984375
1327.109807,1022.73553466796875
1327.110783,1193.17626953125
1327.111759,1022.73553466796875
1327.112735,1193.17626953125
1327.113711,1022.73553466796875
1327.114737,1022.73553466796875
1327.115772,1193.17626953125
1327.116807,1022.73553466796875
1327.117843,1022.70501708984375
1327.118878,1193.17626953125
1327.119913,1022.73553466796875
1327.120949,1193.17626953125
1327.121984,1022.73553466796875
1327.12302,1022.73553466796875
1327.124055,1193.17626953125
1327.125059,1022.73553466796875
1327.126031,1193.17626953125
1327.127003,1022.73553466796875
1327.127976,1022.70501708984375
1327.128948,1022.73553466796875
1327.12992,1193.17626953125
1327.130892,1022.73553466796875
1327.131865,1193.17626953125
1327.132837,1022.73553466796875
1327.133809,1022.73553466796875
1327.134793,1193.17626953125
1327.135837,1022.73553466796875
1327.136882,1022.70501708984375
1327.137926,1193.17626953125
1327.13897,1022.73553466796875
1327.140014,1193.17626953125
1327.141058,1022.73553466796875
1327.142102,1022.73553466796875
1327.143146,1193.17626953125
1327.14419,1022.73553466796875
1327.145234,1022.70501708984375
1327.146228,1193.206787109375
1327.147212,1022.70501708984375
1327.148196,1022.73553466796875
1327.14918,1193.17626953125
1327.150164,1022.73553466796875
1327.151148,1022.73553466796875
1327.152132,1193.17626953125
1327.153116,1022.73553466796875
1327.1541,1022.70501708984375
1327.155084,1193.206787109375
1327.156066,1022.70501708984375
1327.157046,1022.73553466796875
1327.158026,1193.17626953125
1327.159006,1022.73553466796875
1327.159986,1193.17626953125
1327.160966,1022.73553466796875
1327.161946,1022.73553466796875
1327.162926,1193.17626953125
1327.163906,1022.70501708984375
1327.164886,1022.73553466796875
1327.165869,1022.73553466796875
1327.166865,1193.17626953125
1327.167861,1022.73553466796875
1327.168857,1193.17626953125
1327.169853,1022.73553466796875
1327.170849,1022.70501708984375
1327.171845,1193.206787109375
1327.172841,1022.70501708984375
1327.173837,1022.73553466796875
1327.174833,1193.17626953125
1327.175829,1022.73553466796875
1327.176857,1022.73553466796875
1327.177891,1193.17626953125
1327.178925,1022.73553466796875
1327.17996,1022.70501708984375
1327.180994,1193.206787109375
1327.182029,1022.70501708984375
1327.183063,1022.73553466796875
1327.184098,1193.17626953125
1327.185132,1022.73553466796875
1327.186167,1022.73553466796875
1327.187168,1022.70501708984375
1327.188138,1193.17626953125
1327.189107,1022.76605224609375
1327.190077,1022.70501708984375
1327.191046,1193.17626953125
1327.192016,1022.70501708984375
1327.192985,1022.76605224609375
1327.193955,1193.17626953125
1327.194924,1022.70501708984375
1327.195894,1022.76605224609375
1327.196874,1193.17626953125
1327.19791,1022.70501708984375
1327.198946,1022.70501708984375
1327.199982,1193.2373046875
1327.201018,1022.70501708984375
1327.202054,1022.70501708984375
1327.20309,1193.17626953125
1327.204126,1022.76605224609375
1327.205162,1022.70501708984375
1327.206198,1193.17626953125
1327.207234,1022.76605224609375
1327.208219,1022.70501708984375
1327.209193,1193.17626953125
1327.210167,1022.70501708984375
1327.211141,1022.76605224609375
1327.212115,1022.70501708984375
1327.21309,1193.17626953125
1327.214064,1022.76605224609375
1327.215038,1022.70501708984375
1327.216012,1193.17626953125
1327.216986,1022.70501708984375
1327.21798,1022.76605224609375
1327.218994,1193.17626953125
1327.220007,1022.70501708984375
1327.221021,1022.76605224609375
1327.222035,1193.17626953125
1327.223048,1022.70501708984375
1327.224062,1022.70501708984375
1327.225076,1022.76605224609375
1327.226089,1193.17626953125
1327.227103,1022.70501708984375
1327.228111,1022.76605224609375
1327.229089,1193.17626953125
1327.230067,1022.70501708984375
1327.231045,1022.70501708984375
1327.232024,1022.76605224609375
1327.233002,1193.17626953125
1327.23398,1022.70501708984375
1327.234958,1022.76605224609375
1327.235937,1193.17626953125
1327.236915,1022.70501708984375
1327.237893,1022.70501708984375
1327.238945,1022.76605224609375
1327.240011,1193.17626953125
1327.241077,1022.70501708984375
1327.242143,1193.17626953125
1327.243209,1022.76605224609375
1327.244275,1022.70501708984375
1327.245341,1193.17626953125
1327.246407,1022.70501708984375
1327.247473,1022.76605224609375
1327.248539,1193.17626953125
1327.249542,1022.70501708984375
1327.250482,1022.76605224609375
1327.251422,1022.70501708984375
1327.252362,1193.17626953125
1327.253302,1022.70501708984375
1327.254242,1193.2373046875
1327.255182,1022.70501708984375
1327.256122,1022.70501708984375
1327.257061,1193.17626953125
1327.258001,1022.76605224609375
1327.258948,1022.70501708984375
1327.259932,1193.17626953125
1327.260916,1022.76605224609375
1327.2619,1022.70501708984375
1327.262883,1022.70501708984375
1327.263867,1193.17626953125
1327.264851,1022.76605224609375
1327.265835,1022.70501708984375
1327.266818,1193.17626953125
1327.267802,1022.76605224609375
1327.268786,1022.70501708984375
1327.269809,1193.17626953125
1327.270839,1022.70501708984375
1327.27187,1022.76605224609375
1327.2729,1193.17626953125
1327.273931,1022.70501708984375
1327.274961,1022.76605224609375
1327.275991,1193.17626953125
1327.277022,1022.70501708984375
1327.278052,1022.70501708984375
1327.279083,1193.17626953125
1327.280113,1022.76605224609375
1327.281142,1022.70501708984375
1327.282171,1193.17626953125
